nomor,ruangan,status_prioritas,nama,nik,waktu,status,created_at,updated_at,waktu_dilayani,waktu_total_sistem,riwayat_waktu
A39,poli_umum,4,Oliver,9121603575995790,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:12",0,2342,"[{""waktu"":""0"",""waktu_dilayani"":469,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:12:03.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1088,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":455,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:07.000000Z""},{""waktu"":""0"",""waktu_dilayani"":330,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:10.000000Z""}]"
A40,poli_umum,4,Oliver,6753629974373408,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:15",0,2186,"[{""waktu"":""0"",""waktu_dilayani"":343,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:12:09.000000Z""},{""waktu"":""0"",""waktu_dilayani"":971,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":439,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":433,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:12.000000Z""}]"
A41,poli_umum,4,John,2925405663440318,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:24",0,2648,"[{""waktu"":""0"",""waktu_dilayani"":385,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1535,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":404,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":324,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:23.000000Z""}]"
A42,poli_umum,4,Jane,8679106316273201,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:28",0,3119,"[{""waktu"":""0"",""waktu_dilayani"":514,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1755,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":544,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":306,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:27.000000Z""}]"
A43,poli_umum,4,Alice,8601092149652267,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:33",0,2626,"[{""waktu"":""0"",""waktu_dilayani"":448,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1295,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":483,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":400,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:32.000000Z""}]"
A44,poli_umum,4,Emily,9534801148455186,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:38",0,2664,"[{""waktu"":""0"",""waktu_dilayani"":555,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1109,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":558,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":442,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:35.000000Z""}]"
A45,poli_umum,4,James,5148255183856266,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:43",0,2429,"[{""waktu"":""0"",""waktu_dilayani"":322,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1347,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":495,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":265,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:40.000000Z""}]"
A46,poli_umum,4,Emily,3044331710807520,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:47",0,2178,"[{""waktu"":""0"",""waktu_dilayani"":314,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1017,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":510,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:43.000000Z""},{""waktu"":""0"",""waktu_dilayani"":337,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:45.000000Z""}]"
A47,poli_umum,4,Sophia,1884483105771562,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:51",0,2971,"[{""waktu"":""0"",""waktu_dilayani"":525,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:41.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1727,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:43.000000Z""},{""waktu"":""0"",""waktu_dilayani"":350,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:47.000000Z""},{""waktu"":""0"",""waktu_dilayani"":369,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:49.000000Z""}]"
A48,poli_umum,4,Emily,7874842282487168,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:13:56",0,2660,"[{""waktu"":""0"",""waktu_dilayani"":399,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:45.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1602,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:47.000000Z""},{""waktu"":""0"",""waktu_dilayani"":311,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":348,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:54.000000Z""}]"
A49,poli_umum,4,John,0639383828394636,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:00",0,2063,"[{""waktu"":""0"",""waktu_dilayani"":320,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:49.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1227,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":319,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:56.000000Z""},{""waktu"":""0"",""waktu_dilayani"":197,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:13:58.000000Z""}]"
A50,poli_umum,4,Emma,4655374790118037,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:04",0,3045,"[{""waktu"":""0"",""waktu_dilayani"":510,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:54.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1784,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:13:56.000000Z""},{""waktu"":""0"",""waktu_dilayani"":364,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":387,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:02.000000Z""}]"
A51,poli_umum,4,Bob,6960183428272856,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:08",0,2629,"[{""waktu"":""0"",""waktu_dilayani"":543,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:13:58.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1092,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":598,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":396,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:06.000000Z""}]"
A52,poli_umum,4,Oliver,2735520316366497,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:12",0,2382,"[{""waktu"":""0"",""waktu_dilayani"":499,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1166,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":494,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":223,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:10.000000Z""}]"
A53,poli_umum,4,Oliver,2019105764248651,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:15",0,2692,"[{""waktu"":""0"",""waktu_dilayani"":301,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1581,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":459,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":351,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:14.000000Z""}]"
A54,poli_umum,4,Sophia,4834544951558808,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:19",0,2676,"[{""waktu"":""0"",""waktu_dilayani"":431,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:10.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1431,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":389,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":425,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:17.000000Z""}]"
A55,poli_umum,4,Charlie,0915976891952065,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:22",0,2571,"[{""waktu"":""0"",""waktu_dilayani"":364,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:14.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1499,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:16.000000Z""},{""waktu"":""0"",""waktu_dilayani"":410,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":298,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:21.000000Z""}]"
A56,poli_umum,4,Sophia,2464064426689278,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:26",0,2738,"[{""waktu"":""0"",""waktu_dilayani"":530,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1605,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":303,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":300,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:24.000000Z""}]"
A57,poli_umum,4,Emily,9023296608911022,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:29",0,2343,"[{""waktu"":""0"",""waktu_dilayani"":330,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:21.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1157,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:23.000000Z""},{""waktu"":""0"",""waktu_dilayani"":511,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":345,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:27.000000Z""}]"
A58,poli_umum,4,Emily,6723301558050738,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:32",0,2406,"[{""waktu"":""0"",""waktu_dilayani"":367,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1374,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:26.000000Z""},{""waktu"":""0"",""waktu_dilayani"":433,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":232,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:31.000000Z""}]"
A59,poli_umum,4,Emma,4725217861276574,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:35",0,2075,"[{""waktu"":""0"",""waktu_dilayani"":329,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":949,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:30.000000Z""},{""waktu"":""0"",""waktu_dilayani"":415,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":382,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:34.000000Z""}]"
A60,poli_umum,4,Alice,7082534342181390,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:14:39",0,2314,"[{""waktu"":""0"",""waktu_dilayani"":399,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1209,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:14:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":460,""ruangan"":""poli_umum"",""updated_at"":""2024-06-04T08:14:35.000000Z""},{""waktu"":""0"",""waktu_dilayani"":246,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:14:38.000000Z""}]"
B1,poli_gigi,4,Oliver,1859793453961313,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:09:33",0,3092,"[{""waktu"":""0"",""waktu_dilayani"":976,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":967,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":777,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":372,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:09:28.000000Z""}]"
B2,poli_gigi,4,Emma,5579218775907785,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:09:55",0,3561,"[{""waktu"":""0"",""waktu_dilayani"":1120,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:12.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1072,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":995,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":374,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:09:51.000000Z""}]"
B3,poli_gigi,4,Emily,3184537600657848,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:08",0,3436,"[{""waktu"":""0"",""waktu_dilayani"":637,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1625,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:52.000000Z""},{""waktu"":""0"",""waktu_dilayani"":895,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":279,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:05.000000Z""}]"
B4,poli_gigi,4,Alice,7439198701490308,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:36",0,4023,"[{""waktu"":""0"",""waktu_dilayani"":1116,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:28.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1692,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:18.000000Z""},{""waktu"":""0"",""waktu_dilayani"":887,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:10:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":328,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:33.000000Z""}]"
B5,poli_gigi,4,Sophia,7826193457893966,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:48",0,2919,"[{""waktu"":""0"",""waktu_dilayani"":816,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1069,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:31.000000Z""},{""waktu"":""0"",""waktu_dilayani"":809,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:10:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":225,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:44.000000Z""}]"
B6,poli_gigi,4,John,9486939514868906,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:00",0,4080,"[{""waktu"":""0"",""waktu_dilayani"":980,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:37.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1706,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1164,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:10:48.000000Z""},{""waktu"":""0"",""waktu_dilayani"":230,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:56.000000Z""}]"
B7,poli_gigi,4,Oliver,6177649747405265,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:22",0,3201,"[{""waktu"":""0"",""waktu_dilayani"":615,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:46.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1296,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:06.000000Z""},{""waktu"":""0"",""waktu_dilayani"":945,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:11:11.000000Z""},{""waktu"":""0"",""waktu_dilayani"":345,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:16.000000Z""}]"
B8,poli_gigi,4,Jane,2146598709276652,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:34",0,3896,"[{""waktu"":""0"",""waktu_dilayani"":982,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1796,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:19.000000Z""},{""waktu"":""0"",""waktu_dilayani"":765,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:11:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":353,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:31.000000Z""}]"
B9,poli_gigi,4,Jane,9102072241048497,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:55",0,3855,"[{""waktu"":""0"",""waktu_dilayani"":1057,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:09:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1242,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:39.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1113,""ruangan"":""poli_gigi"",""updated_at"":""2024-06-04T08:11:45.000000Z""},{""waktu"":""0"",""waktu_dilayani"":443,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:52.000000Z""}]"
C1,poli_kia,4,Charlie,6934864280013019,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:09:38",0,3255,"[{""waktu"":""0"",""waktu_dilayani"":865,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1322,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:24.000000Z""},{""waktu"":""0"",""waktu_dilayani"":853,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":215,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:09:33.000000Z""}]"
C2,poli_kia,4,Jane,6155079453349407,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:09:59",0,3055,"[{""waktu"":""0"",""waktu_dilayani"":527,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:13.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1475,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":716,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:47.000000Z""},{""waktu"":""0"",""waktu_dilayani"":337,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:09:56.000000Z""}]"
C3,poli_kia,4,Emily,7699824267439771,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:12",0,3801,"[{""waktu"":""0"",""waktu_dilayani"":825,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:20.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1629,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:09:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":879,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:59.000000Z""},{""waktu"":""0"",""waktu_dilayani"":468,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:09.000000Z""}]"
C4,poli_kia,4,Alice,7001225439347003,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:24",0,3149,"[{""waktu"":""0"",""waktu_dilayani"":737,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:25.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1682,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":492,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:10:17.000000Z""},{""waktu"":""0"",""waktu_dilayani"":238,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:21.000000Z""}]"
C5,poli_kia,4,Alice,9854867927157294,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:10:52",0,2816,"[{""waktu"":""0"",""waktu_dilayani"":551,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:33.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1349,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:36.000000Z""},{""waktu"":""0"",""waktu_dilayani"":709,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:10:40.000000Z""},{""waktu"":""0"",""waktu_dilayani"":207,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:10:48.000000Z""}]"
C6,poli_kia,4,James,9863480729666743,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:03",0,2982,"[{""waktu"":""0"",""waktu_dilayani"":792,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:38.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1183,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:48.000000Z""},{""waktu"":""0"",""waktu_dilayani"":681,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:10:53.000000Z""},{""waktu"":""0"",""waktu_dilayani"":326,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:00.000000Z""}]"
C7,poli_kia,4,Emma,7708209186612938,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:11",0,3079,"[{""waktu"":""0"",""waktu_dilayani"":775,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:42.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1354,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:10:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":765,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:11:00.000000Z""},{""waktu"":""0"",""waktu_dilayani"":185,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:08.000000Z""}]"
C8,poli_kia,4,Oliver,2754545236606772,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:38",0,3472,"[{""waktu"":""0"",""waktu_dilayani"":758,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:51.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1560,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:22.000000Z""},{""waktu"":""0"",""waktu_dilayani"":685,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:11:27.000000Z""},{""waktu"":""0"",""waktu_dilayani"":469,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:34.000000Z""}]"
C9,poli_kia,4,Emily,7884797333713590,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:11:45",0,2956,"[{""waktu"":""0"",""waktu_dilayani"":551,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:09:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1390,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:29.000000Z""},{""waktu"":""0"",""waktu_dilayani"":663,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:11:34.000000Z""},{""waktu"":""0"",""waktu_dilayani"":352,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:11:41.000000Z""}]"
C10,poli_kia,4,Jane,1288618297523864,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:12:05",0,3055,"[{""waktu"":""0"",""waktu_dilayani"":558,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:10:04.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1501,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:50.000000Z""},{""waktu"":""0"",""waktu_dilayani"":527,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:11:55.000000Z""},{""waktu"":""0"",""waktu_dilayani"":469,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:12:00.000000Z""}]"
C11,poli_kia,4,Emma,5634940219703210,0,sudah_dilayani,"2024-06-23 00:00:00","2024-06-04 15:12:11",0,3124,"[{""waktu"":""0"",""waktu_dilayani"":571,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:10:08.000000Z""},{""waktu"":""0"",""waktu_dilayani"":1626,""ruangan"":""lab"",""updated_at"":""2024-06-04T08:11:57.000000Z""},{""waktu"":""0"",""waktu_dilayani"":501,""ruangan"":""poli_kia"",""updated_at"":""2024-06-04T08:12:02.000000Z""},{""waktu"":""0"",""waktu_dilayani"":426,""ruangan"":""apotik"",""updated_at"":""2024-06-04T08:12:08.000000Z""}]"
